order_id,region,category,channel,amount
6119,south,toy,store,24
6120,north,digital,web,41
6121,west,digital,app,58
6122,south,sport,store,75
6123,north,office,app,92
6124,west,food,web,109
6125,north,toy,web,126
6126,south,food,app,143
6127,east,digital,store,160
6128,east,digital,store,177
6129,west,book,app,194
6130,north,toy,store,211
6131,west,digital,store,228
6132,north,digital,web,245
6133,south,food,store,262
6134,east,beauty,store,279
6135,east,food,store,296
6136,west,book,store,313
6137,east,toy,web,330
6138,north,office,web,347
6139,north,food,app,364
6140,south,toy,web,381
6141,south,home,store,398
6142,east,food,store,415
6143,south,book,web,432
6144,west,home,store,449
6145,north,digital,web,466
6146,north,food,app,483
6147,east,sport,store,500
6148,south,food,app,17
6149,west,food,app,34
6150,west,book,app,51
6151,north,book,app,68
6152,north,beauty,app,85
6153,east,book,web,102
6154,east,sport,web,119
6155,south,home,web,136
6156,south,book,app,153
6157,east,digital,store,170
6158,west,digital,web,187
6159,north,toy,store,204
6160,south,sport,app,221
6161,east,beauty,app,238
6162,north,digital,web,255
6163,north,home,app,272
6164,west,digital,app,289
6165,south,food,web,306
6166,south,book,web,323
6167,north,beauty,app,340
6168,east,digital,app,357
6169,south,beauty,app,374
6170,east,sport,app,391
6171,north,home,web,408
6172,south,book,web,425
6173,west,sport,app,442
6174,north,home,web,459
6175,west,beauty,web,476
6176,east,sport,app,493
6177,east,book,web,10
6178,east,sport,store,27
6179,north,digital,web,44
6180,west,beauty,app,61
6181,east,beauty,app,78
6182,east,office,web,95
6183,south,toy,web,112
6184,west,office,web,129
6185,north,home,web,146
6186,south,toy,app,163
6187,south,book,store,180
6188,west,food,web,197
6189,south,food,store,214
6190,west,book,app,231
6191,east,food,store,248
6192,north,beauty,app,265
6193,south,office,store,282
6194,south,digital,web,299
6195,south,home,app,316
6196,east,home,store,333
6197,south,digital,store,350
6198,north,food,web,367
6199,north,food,app,384
6200,north,digital,app,401
6201,north,book,store,418
6202,east,beauty,web,435
6203,north,office,web,452
6204,south,office,web,469
6205,west,office,app,486
6206,south,office,web,3
6207,south,beauty,app,20
6208,east,office,store,37
6209,west,digital,app,54
6210,east,book,store,71
6211,south,office,store,88
6212,south,food,web,105
6213,south,home,store,122
6214,east,book,store,139
6215,north,digital,app,156
6216,east,beauty,app,173
6217,south,toy,app,190
6218,east,sport,store,207
6219,east,book,store,224
6220,south,toy,app,241
6221,north,office,app,258
6222,east,food,web,275
6223,north,home,store,292
6224,west,beauty,app,309
6225,east,toy,app,326
6226,south,sport,web,343
6227,north,food,web,360
6228,north,sport,store,377
6229,west,office,store,394
6230,north,sport,store,411
6231,north,toy,app,428
6232,west,beauty,store,445
6233,east,office,app,462
6234,east,digital,app,479
6235,west,beauty,app,496
6236,west,toy,store,13
6237,west,food,web,30
6238,north,toy,store,47
6239,north,toy,app,64
6240,west,home,web,81
6241,north,digital,app,98
6242,north,sport,app,115
6243,north,sport,store,132
6244,west,book,app,149
6245,south,book,store,166
6246,east,sport,store,183
6247,west,digital,store,200
6248,north,food,app,217
6249,west,food,app,234
6250,north,home,app,251
6251,north,toy,store,268
6252,north,digital,store,285
6253,west,beauty,app,302
6254,east,office,app,319
6255,west,book,web,336
6256,south,home,store,353
6257,west,toy,store,370
6258,west,sport,app,387
6259,north,sport,store,404
6260,east,toy,web,421
6261,north,sport,app,438
6262,east,toy,web,455
6263,north,beauty,app,472
6264,west,book,app,489
6265,east,beauty,app,6
6266,north,book,web,23
6267,south,beauty,app,40
6268,west,book,web,57
6269,south,home,web,74
6270,west,home,web,91
6271,east,toy,store,108
6272,east,digital,store,125
6273,north,food,web,142
6274,west,beauty,store,159
6275,west,sport,app,176
6276,north,toy,app,193
6277,south,digital,web,210
6278,north,digital,app,227
6279,north,toy,store,244
6280,east,sport,app,261
6281,north,toy,app,278
6282,east,food,app,295
6283,south,toy,store,312
6284,east,toy,web,329
6285,east,home,web,346
6286,east,beauty,app,363
6287,east,office,web,380
6288,east,home,web,397
6289,east,book,web,414
6290,east,home,app,431
6291,north,toy,web,448
6292,west,sport,web,465
6293,east,toy,app,482
6294,east,sport,store,499
6295,south,beauty,app,16
6296,west,book,app,33
6297,north,beauty,store,50
6298,north,food,app,67
6299,south,home,store,84
6300,south,toy,web,101
6301,north,office,web,118
6302,south,sport,web,135
6303,west,home,store,152
6304,west,sport,web,169
6305,west,beauty,store,186
6306,south,toy,store,203
6307,south,beauty,app,220
6308,east,sport,app,237
6309,north,beauty,web,254
6310,west,beauty,web,271
6311,west,book,web,288
6312,west,food,store,305
6313,north,book,app,322
6314,west,home,app,339
6315,south,digital,app,356
6316,east,book,store,373
6317,north,toy,store,390
6318,east,book,web,407
6319,east,food,web,424
6320,west,toy,app,441
6321,north,food,web,458
6322,west,toy,web,475
6323,north,home,store,492
6324,west,office,web,9
6325,west,toy,web,26
6326,north,food,web,43
6327,east,home,store,60
6328,west,digital,app,77
6329,east,home,app,94
6330,east,sport,app,111
6331,east,home,store,128
6332,south,beauty,web,145
6333,south,sport,store,162
6334,west,digital,store,179
6335,south,beauty,app,196
6336,west,office,app,213
6337,west,sport,web,230
6338,south,toy,web,247
6339,north,home,web,264
6340,east,sport,store,281
6341,west,office,web,298
6342,east,home,app,315
6343,north,home,web,332
6344,north,home,store,349
6345,north,food,store,366
6346,north,toy,store,383
6347,south,digital,app,400
6348,west,home,app,417
6349,east,book,store,434
6350,east,toy,store,451
6351,north,book,web,468
6352,west,food,app,485
6353,east,beauty,store,2
6354,west,toy,store,19
6355,north,digital,store,36
6356,north,food,web,53
6357,south,book,app,70
6358,east,office,web,87
6359,west,food,web,104
6360,west,toy,store,121
6361,east,book,store,138
6362,west,sport,web,155
6363,south,book,store,172
6364,east,toy,app,189
6365,north,food,app,206
6366,north,book,store,223
6367,south,book,store,240
6368,south,book,web,257
6369,south,digital,app,274
6370,north,toy,app,291
6371,south,sport,store,308
6372,west,book,app,325
6373,south,book,store,342
6374,east,home,web,359
6375,east,office,app,376
6376,east,office,app,393
6377,west,beauty,app,410
6378,south,home,web,427
6379,west,office,web,444
6380,east,beauty,web,461
6381,east,beauty,store,478
6382,west,office,app,495
6383,east,toy,web,12
6384,south,food,web,29
6385,north,digital,app,46
6386,north,home,app,63
6387,east,home,web,80
6388,east,toy,app,97
6389,east,toy,app,114
6390,north,toy,web,131
6391,south,office,app,148
6392,west,book,store,165
6393,east,digital,store,182
6394,north,digital,app,199
6395,north,food,app,216
6396,west,office,app,233
6397,east,toy,app,250
6398,west,beauty,app,267
6399,east,book,store,284
6400,west,book,web,301
6401,north,office,store,318
6402,west,office,store,335
6403,south,office,store,352
6404,south,office,app,369
6405,west,food,web,386
6406,east,beauty,app,403
6407,south,sport,store,420
6408,west,beauty,web,437
6409,south,sport,app,454
6410,east,office,web,471
6411,west,food,web,488
6412,south,toy,web,5
6413,north,digital,store,22
6414,south,digital,app,39
6415,north,office,app,56
6416,south,book,store,73
6417,north,book,app,90
6418,west,sport,store,107
6419,west,sport,web,124
6420,south,office,web,141
6421,north,beauty,web,158
6422,south,toy,web,175
6423,south,food,app,192
6424,north,beauty,web,209
6425,east,book,web,226
6426,south,beauty,web,243
6427,south,book,app,260
6428,west,sport,app,277
6429,south,digital,app,294
6430,west,home,web,311
6431,south,book,app,328
6432,north,book,web,345
6433,south,food,app,362
6434,east,beauty,web,379
6435,south,sport,web,396
6436,south,beauty,web,413
6437,east,book,store,430
6438,east,office,app,447
6439,east,digital,app,464
6440,east,toy,web,481
6441,west,home,web,498
6442,east,book,app,15
6443,west,sport,web,32
6444,east,office,app,49
6445,west,home,web,66
6446,north,beauty,app,83
6447,north,food,app,100
6448,east,beauty,app,117
6449,east,office,web,134
6450,north,sport,app,151
6451,south,office,store,168
6452,north,toy,store,185
6453,south,home,web,202
6454,north,food,store,219
6455,north,home,app,236
6456,east,home,web,253
6457,east,food,app,270
6458,north,toy,store,287
6459,north,office,store,304
6460,south,sport,store,321
6461,east,book,app,338
6462,east,sport,app,355
6463,east,sport,web,372
6464,east,digital,app,389
6465,north,home,store,406
6466,north,beauty,store,423
6467,north,beauty,app,440
6468,east,home,app,457
6469,west,home,web,474
6470,south,book,app,491
6471,west,sport,web,8
6472,east,food,store,25
6473,south,book,web,42
6474,north,beauty,app,59
6475,north,book,web,76
6476,east,home,store,93
6477,east,office,app,110
6478,north,digital,store,127
6479,south,sport,store,144
6480,south,sport,web,161
6481,east,food,store,178
6482,east,food,app,195
6483,west,book,app,212
6484,east,book,web,229
6485,west,food,store,246
6486,south,toy,web,263
6487,east,beauty,store,280
6488,south,toy,store,297
6489,south,home,store,314
6490,north,book,app,331
6491,west,book,store,348
6492,west,sport,app,365
6493,east,digital,web,382
6494,east,food,web,399
6495,north,digital,store,416
6496,west,food,app,433
6497,south,beauty,web,450
6498,north,sport,app,467
6499,south,beauty,web,484
6500,south,digital,web,1
6501,west,office,store,18
6502,north,digital,web,35
6503,west,toy,app,52
6504,east,office,store,69
6505,south,food,app,86
6506,south,toy,store,103
6507,north,food,web,120
6508,west,book,web,137
6509,east,food,app,154
6510,north,sport,web,171
6511,west,toy,web,188
6512,north,digital,store,205
6513,south,beauty,store,222
6514,south,sport,web,239
6515,north,book,store,256
6516,north,beauty,web,273
6517,south,food,web,290
6518,east,sport,web,307
6519,south,toy,app,324
6520,west,sport,app,341
6521,west,home,app,358
6522,north,toy,store,375
6523,north,toy,app,392
6524,north,digital,store,409
6525,east,book,web,426
6526,north,home,web,443
6527,north,food,store,460
6528,north,home,web,477
6529,east,office,store,494
6530,south,toy,web,11
6531,west,sport,store,28
6532,south,digital,store,45
6533,south,office,store,62
6534,west,office,app,79
6535,west,food,web,96
6536,east,digital,app,113
6537,west,food,store,130
6538,east,food,store,147
6539,east,sport,app,164
6540,west,food,web,181
6541,east,beauty,store,198
6542,south,office,store,215
6543,south,beauty,app,232
6544,east,toy,web,249
6545,south,toy,web,266
6546,west,digital,app,283
6547,east,book,app,300
6548,north,beauty,store,317
6549,west,sport,store,334
6550,west,toy,web,351
6551,south,food,app,368
6552,north,office,app,385
6553,west,book,store,402
6554,north,home,web,419
6555,west,sport,store,436
6556,west,sport,store,453
6557,west,beauty,store,470
6558,east,office,store,487
6559,north,home,web,4
6560,west,food,web,21
6561,north,toy,web,38
6562,south,office,store,55
6563,east,home,web,72
6564,south,book,store,89
6565,north,digital,store,106
6566,north,sport,app,123
6567,south,digital,store,140
6568,north,sport,app,157
6569,east,sport,store,174
6570,east,beauty,web,191
6571,east,toy,app,208
6572,south,food,store,225
6573,south,home,web,242
6574,west,food,web,259
6575,west,toy,store,276
6576,east,sport,app,293
6577,west,office,app,310
6578,south,digital,web,327
6579,east,beauty,app,344
6580,east,food,store,361
6581,east,office,app,378
6582,west,food,app,395
6583,east,sport,app,412
6584,west,food,store,429
6585,west,home,app,446
6586,west,food,web,463
6587,west,office,web,480
6588,east,home,store,497
6589,west,toy,web,14
6590,north,home,web,31
6591,east,book,store,48
6592,east,food,web,65
6593,west,beauty,app,82
6594,east,digital,app,99
6595,east,office,web,116
6596,east,food,store,133
6597,east,sport,app,150
6598,west,office,store,167
6599,north,office,web,184
6600,north,beauty,app,201
6601,east,home,web,218
6602,west,beauty,store,235
6603,south,digital,web,252
6604,east,home,app,269
6605,west,digital,store,286
6606,south,digital,app,303
6607,east,toy,web,320
6608,south,book,app,337
6609,south,toy,store,354
6610,north,beauty,store,371
6611,north,toy,store,388
6612,south,home,store,405
6613,north,beauty,app,422
6614,east,home,store,439
6615,north,digital,app,456
6616,west,book,app,473
6617,south,home,app,490
6618,north,book,web,7
6619,north,food,app,24
6620,east,home,web,41
6621,north,food,app,58
6622,west,food,store,75
6623,east,book,store,92
6624,west,toy,app,109
6625,south,office,app,126
6626,west,sport,web,143
6627,west,home,app,160
6628,west,office,app,177
6629,south,beauty,web,194
6630,west,digital,app,211
6631,south,sport,store,228
6632,north,toy,app,245
6633,east,office,web,262
6634,north,food,store,279
6635,west,book,app,296
6636,south,sport,store,313
6637,south,toy,web,330
6638,west,toy,app,347
6639,west,toy,store,364
6640,south,office,web,381
6641,south,digital,store,398
6642,north,office,app,415
6643,east,sport,web,432
6644,west,toy,app,449
6645,west,office,web,466
6646,north,sport,app,483
6647,west,office,web,500
6648,north,food,app,17
6649,north,toy,app,34
6650,south,beauty,store,51
6651,east,office,web,68
6652,south,sport,store,85
6653,east,food,web,102
6654,east,food,store,119
6655,east,sport,app,136
6656,south,food,app,153
6657,north,home,store,170
6658,south,book,store,187
6659,west,sport,web,204
6660,west,sport,app,221
6661,east,beauty,app,238
6662,east,digital,app,255
6663,south,beauty,app,272
6664,east,food,app,289
6665,north,food,store,306
6666,north,beauty,web,323
6667,south,digital,store,340
6668,west,sport,web,357
6669,north,sport,web,374
6670,north,office,store,391
6671,east,beauty,app,408
6672,east,sport,app,425
6673,north,beauty,app,442
6674,east,home,store,459
6675,east,book,store,476
6676,west,home,web,493
6677,east,sport,web,10
6678,north,sport,app,27
6679,west,toy,web,44
6680,east,food,web,61
6681,east,office,store,78
6682,north,beauty,app,95
6683,east,office,app,112
6684,south,food,store,129
6685,west,food,app,146
6686,south,office,web,163
6687,south,home,app,180
6688,north,book,store,197
6689,north,home,web,214
6690,east,sport,app,231
6691,north,digital,web,248
6692,west,sport,app,265
6693,north,sport,app,282
6694,north,sport,web,299
6695,north,office,store,316
6696,north,beauty,store,333
6697,east,office,store,350
6698,north,book,store,367
6699,west,book,web,384
6700,south,toy,store,401
6701,west,toy,store,418
6702,north,food,web,435
6703,west,home,web,452
6704,north,home,store,469
6705,north,toy,app,486
6706,west,beauty,store,3
6707,south,food,store,20
6708,west,food,store,37
6709,south,food,app,54
6710,east,toy,app,71
6711,south,toy,app,88
6712,east,home,web,105
6713,north,home,store,122
6714,east,sport,app,139
6715,north,beauty,app,156
6716,north,food,web,173
6717,south,sport,web,190
6718,west,book,app,207
6719,west,book,web,224
6720,west,food,store,241
6721,west,sport,app,258
6722,north,beauty,web,275
6723,west,sport,web,292
6724,south,sport,app,309
6725,south,sport,app,326
6726,south,sport,web,343
6727,north,food,app,360
6728,west,office,app,377
6729,south,digital,web,394
6730,east,toy,web,411
6731,south,office,store,428
6732,east,book,store,445
6733,east,food,app,462
6734,east,home,web,479
6735,north,food,app,496
6736,west,toy,web,13
6737,south,toy,web,30
6738,west,food,app,47
6739,east,toy,app,64
6740,south,beauty,store,81
6741,south,sport,web,98
6742,west,office,app,115
6743,south,food,web,132
6744,east,digital,web,149
6745,south,digital,app,166
6746,south,food,app,183
6747,west,book,web,200
6748,west,sport,web,217
6749,east,digital,store,234
6750,north,book,web,251
6751,east,beauty,store,268
6752,south,book,app,285
6753,north,book,web,302
6754,north,food,store,319
6755,east,book,store,336
6756,south,book,store,353
6757,east,beauty,app,370
6758,south,book,store,387
6759,north,toy,web,404
6760,east,sport,app,421
6761,south,home,store,438
6762,east,book,app,455
6763,north,digital,app,472
6764,east,office,app,489
6765,west,beauty,store,6
6766,east,home,web,23
6767,west,book,web,40
6768,west,office,web,57
6769,north,home,store,74
6770,south,beauty,store,91
6771,west,beauty,app,108
6772,west,book,store,125
6773,north,toy,web,142
6774,north,beauty,store,159
6775,east,food,app,176
6776,north,sport,app,193
6777,east,home,app,210
6778,west,digital,store,227
6779,west,food,store,244
6780,north,office,web,261
6781,west,toy,web,278
6782,west,digital,app,295
6783,north,book,store,312
6784,north,office,store,329
6785,south,book,store,346
6786,west,sport,app,363
6787,south,home,web,380
6788,west,digital,store,397
6789,west,food,web,414
6790,south,toy,store,431
6791,south,digital,app,448
6792,west,food,app,465
6793,north,digital,store,482
6794,north,home,web,499
6795,north,toy,app,16
6796,west,home,app,33
6797,west,home,app,50
6798,east,home,app,67
6799,south,office,store,84
6800,north,toy,web,101
6801,north,food,store,118
6802,north,digital,store,135
6803,west,beauty,store,152
6804,south,home,web,169
6805,east,digital,store,186
6806,west,digital,store,203
6807,north,beauty,web,220
6808,south,beauty,store,237
6809,north,sport,app,254
6810,south,food,app,271
6811,west,sport,store,288
6812,north,sport,app,305
6813,east,office,web,322
6814,north,sport,app,339
6815,north,book,web,356
6816,south,digital,web,373
6817,north,food,store,390
6818,south,digital,web,407
6819,west,food,store,424
6820,south,book,web,441
6821,west,book,store,458
6822,south,beauty,web,475
6823,east,toy,store,492
6824,east,toy,store,9
6825,west,toy,app,26
6826,south,digital,store,43
6827,east,book,web,60
6828,north,office,app,77
6829,west,toy,app,94
6830,east,sport,app,111
6831,east,office,web,128
6832,east,office,app,145
6833,east,toy,app,162
6834,west,beauty,store,179
6835,south,food,app,196
6836,south,sport,store,213
6837,east,book,app,230
6838,west,beauty,store,247
6839,south,office,store,264
6840,north,book,store,281
6841,north,beauty,web,298
6842,south,book,store,315
6843,east,food,app,332
6844,north,office,store,349
6845,south,sport,web,366
6846,south,digital,store,383
6847,north,office,store,400
6848,east,food,app,417
6849,east,toy,web,434
6850,north,office,store,451
6851,south,food,store,468
6852,south,book,store,485
6853,west,toy,app,2
6854,west,sport,store,19
6855,north,office,web,36
6856,north,home,app,53
6857,east,sport,store,70
6858,south,digital,web,87
6859,east,beauty,app,104
6860,east,sport,web,121
6861,north,toy,app,138
6862,south,food,web,155
6863,west,beauty,app,172
6864,west,book,web,189
6865,north,digital,app,206
6866,south,book,store,223
6867,north,digital,web,240
6868,north,office,store,257
6869,west,food,app,274
6870,north,home,app,291
6871,north,beauty,store,308
6872,south,office,app,325
6873,south,beauty,store,342
6874,west,sport,app,359
6875,east,beauty,web,376
6876,north,digital,store,393
6877,west,food,store,410
6878,north,beauty,app,427
6879,west,book,store,444
6880,west,food,store,461
6881,north,home,web,478
6882,south,book,web,495
6883,east,digital,web,12
6884,north,home,app,29
6885,west,office,store,46
6886,east,beauty,app,63
6887,west,beauty,app,80
6888,west,office,app,97
6889,south,sport,web,114
6890,west,book,app,131
6891,north,digital,app,148
6892,east,digital,app,165
6893,west,toy,app,182
6894,south,home,store,199
6895,south,sport,store,216
6896,east,office,app,233
6897,north,food,web,250
6898,east,office,app,267
6899,west,food,store,284
6900,north,food,web,301
6901,west,beauty,web,318
6902,north,toy,app,335
6903,north,digital,app,352
6904,east,office,store,369
6905,east,toy,store,386
6906,east,home,app,403
6907,north,digital,app,420
6908,east,food,web,437
6909,south,office,web,454
6910,east,digital,app,471
6911,east,toy,web,488
6912,east,food,store,5
6913,north,book,store,22
6914,east,office,app,39
6915,south,home,app,56
6916,east,digital,web,73
6917,west,office,store,90
6918,north,home,app,107
6919,east,office,web,124
6920,west,digital,web,141
6921,north,book,web,158
6922,south,food,app,175
6923,west,beauty,app,192
6924,south,home,app,209
6925,south,home,web,226
6926,east,book,web,243
6927,west,food,app,260
6928,east,office,app,277
6929,west,sport,app,294
6930,west,beauty,store,311
6931,west,beauty,web,328
6932,east,book,web,345
6933,west,sport,store,362
6934,south,beauty,store,379
6935,south,toy,store,396
6936,north,office,store,413
6937,east,toy,web,430
6938,west,beauty,store,447
6939,west,home,app,464
6940,south,home,store,481
6941,north,toy,store,498
6942,east,digital,web,15
6943,west,food,app,32
6944,south,toy,web,49
6945,south,sport,web,66
6946,west,sport,store,83
6947,south,home,web,100
6948,east,home,web,117
6949,north,sport,app,134
6950,north,food,app,151
6951,west,book,app,168
6952,east,office,app,185
6953,north,beauty,app,202
6954,west,digital,app,219
6955,south,book,store,236
6956,south,office,store,253
6957,north,food,web,270
6958,south,beauty,app,287
6959,west,home,store,304
6960,east,office,web,321
6961,south,book,store,338
6962,east,digital,web,355
6963,east,home,store,372
6964,east,beauty,app,389
6965,south,toy,web,406
6966,north,office,web,423
6967,east,digital,store,440
6968,north,office,web,457
6969,west,digital,store,474
6970,north,food,store,491
6971,east,toy,app,8
6972,east,home,web,25
6973,north,home,app,42
6974,south,home,store,59
6975,east,sport,app,76
6976,east,toy,web,93
6977,north,beauty,store,110
6978,north,book,store,127
6979,north,toy,store,144
6980,west,book,web,161
6981,south,digital,store,178
6982,south,beauty,app,195
6983,south,digital,app,212
6984,west,food,store,229
6985,east,food,store,246
6986,south,book,store,263
6987,east,beauty,store,280
6988,south,digital,web,297
6989,north,office,store,314
6990,north,beauty,web,331
6991,east,digital,web,348
6992,west,book,web,365
6993,north,home,app,382
6994,east,food,store,399
6995,north,home,web,416
6996,south,office,app,433
6997,east,digital,web,450
6998,north,sport,web,467
6999,east,digital,store,484
7000,south,home,app,1
7001,north,home,app,18
7002,north,book,app,35
7003,south,book,app,52
7004,east,beauty,store,69
7005,west,digital,store,86
7006,north,home,app,103
7007,south,digital,app,120
7008,south,digital,store,137
7009,south,home,web,154
7010,west,home,app,171
7011,east,toy,web,188
7012,east,beauty,app,205
7013,west,home,app,222
7014,east,home,store,239
7015,south,home,store,256
7016,north,office,web,273
7017,west,food,app,290
7018,south,food,web,307
7019,north,book,store,324
7020,south,sport,web,341
7021,north,book,web,358
7022,north,toy,web,375
7023,north,book,app,392
7024,south,food,store,409
7025,east,beauty,web,426
7026,east,sport,app,443
7027,west,home,store,460
7028,east,beauty,web,477
7029,east,toy,web,494
7030,east,sport,app,11
7031,north,home,app,28
7032,west,office,store,45
7033,east,food,web,62
7034,west,sport,store,79
7035,west,sport,store,96
7036,south,digital,store,113
7037,east,office,web,130
7038,south,book,store,147
7039,west,home,app,164
7040,east,home,app,181
7041,west,office,app,198
7042,south,office,store,215
7043,west,office,web,232
7044,west,sport,store,249
7045,west,sport,web,266
7046,east,beauty,web,283
7047,south,book,app,300
7048,south,food,store,317
7049,south,beauty,store,334
7050,east,office,web,351
7051,east,beauty,web,368
7052,south,digital,web,385
7053,south,sport,web,402
7054,south,food,web,419
7055,west,toy,app,436
7056,east,food,web,453
7057,west,sport,app,470
7058,north,digital,web,487
7059,north,book,store,4
7060,south,home,web,21
7061,north,book,store,38
7062,east,beauty,store,55
7063,north,sport,store,72
7064,west,toy,web,89
7065,south,toy,web,106
7066,south,beauty,store,123
7067,east,beauty,app,140
7068,west,sport,store,157
7069,south,office,app,174
7070,north,sport,store,191
7071,west,digital,store,208
7072,south,toy,app,225
7073,west,sport,store,242
7074,west,beauty,web,259
7075,west,food,store,276
7076,west,beauty,web,293
7077,north,book,app,310
7078,west,food,app,327
7079,south,food,app,344
7080,north,book,web,361
7081,west,book,web,378
7082,north,beauty,web,395
7083,west,office,web,412
7084,north,toy,store,429
7085,west,beauty,web,446
7086,north,beauty,web,463
7087,west,office,web,480
7088,north,book,app,497
7089,south,sport,app,14
7090,south,home,app,31
7091,east,food,app,48
7092,south,toy,web,65
7093,east,sport,store,82
7094,north,sport,web,99
7095,west,home,app,116
7096,east,home,web,133
7097,west,beauty,web,150
7098,south,office,app,167
7099,west,digital,web,184
7100,west,food,store,201
7101,south,sport,app,218
7102,west,home,app,235
7103,east,toy,app,252
7104,north,book,app,269
7105,north,toy,web,286
7106,north,digital,web,303
7107,south,digital,app,320
7108,west,beauty,store,337
7109,south,toy,store,354
7110,west,food,app,371
7111,south,beauty,store,388
7112,east,beauty,app,405
7113,north,digital,store,422
7114,north,toy,app,439
7115,north,beauty,app,456
7116,east,book,web,473
7117,east,office,app,490
7118,west,home,store,7
7119,south,food,web,24
7120,west,beauty,app,41
7121,west,sport,app,58
7122,east,digital,web,75
7123,east,toy,web,92
7124,east,digital,app,109
7125,north,toy,web,126
7126,north,digital,store,143
7127,east,office,web,160
7128,east,food,app,177
7129,south,toy,app,194
7130,south,digital,store,211
7131,west,sport,web,228
7132,north,sport,store,245
7133,north,sport,app,262
7134,east,office,web,279
7135,south,sport,app,296
7136,west,beauty,app,313
7137,north,office,app,330
7138,north,sport,store,347
7139,south,food,store,364
7140,west,toy,store,381
7141,west,home,app,398
7142,south,food,store,415
7143,west,book,web,432
7144,south,home,store,449
7145,west,digital,store,466
7146,south,digital,web,483
7147,south,beauty,app,500
7148,south,home,store,17
7149,north,toy,app,34
7150,north,food,web,51
7151,south,toy,app,68
7152,east,digital,web,85
7153,south,book,app,102
7154,west,beauty,store,119
7155,west,office,web,136
7156,west,toy,app,153
7157,north,sport,store,170
7158,north,beauty,app,187
7159,west,book,app,204
7160,west,sport,web,221
7161,north,beauty,web,238
7162,east,beauty,web,255
7163,south,beauty,store,272
7164,south,office,app,289
7165,east,book,store,306
7166,west,toy,app,323
7167,west,toy,store,340
7168,east,food,web,357
7169,east,home,web,374
7170,north,digital,app,391
7171,south,office,web,408
7172,north,office,app,425
7173,south,sport,app,442
7174,east,office,web,459
7175,east,home,store,476
7176,west,book,app,493
7177,east,book,store,10
7178,west,beauty,app,27
7179,west,toy,app,44
7180,north,beauty,app,61
7181,north,sport,app,78
7182,east,home,app,95
7183,north,food,web,112
7184,south,home,web,129
7185,west,beauty,app,146
7186,east,sport,app,163
7187,west,digital,app,180
7188,south,beauty,app,197
7189,north,food,store,214
7190,west,toy,app,231
7191,north,beauty,app,248
7192,north,toy,store,265
7193,north,book,web,282
7194,east,digital,store,299
7195,west,food,app,316
7196,north,sport,app,333
7197,east,sport,web,350
7198,west,sport,web,367
7199,north,food,store,384
7200,east,book,store,401
7201,north,home,web,418
7202,east,toy,app,435
7203,west,digital,app,452
7204,east,sport,store,469
7205,west,digital,web,486
7206,north,sport,web,3
7207,north,food,web,20
7208,east,office,store,37
7209,west,digital,web,54
7210,east,home,store,71
7211,north,food,app,88
7212,east,digital,app,105
7213,east,sport,web,122
7214,east,sport,app,139
7215,east,sport,web,156
7216,east,sport,web,173
7217,north,sport,app,190
7218,west,beauty,web,207
7219,north,beauty,app,224
7220,south,food,web,241
7221,west,home,web,258
7222,west,home,store,275
7223,south,digital,web,292
7224,west,beauty,app,309
7225,west,digital,store,326
7226,south,food,store,343
7227,north,office,web,360
7228,south,food,app,377
7229,south,book,store,394
7230,east,book,store,411
7231,west,beauty,web,428
7232,north,toy,web,445
7233,south,food,store,462
7234,west,book,store,479
7235,west,sport,store,496
7236,east,toy,store,13
7237,west,beauty,web,30
7238,east,home,web,47
7239,north,beauty,web,64
7240,south,home,web,81
7241,north,home,web,98
7242,west,toy,store,115
7243,east,office,web,132
7244,west,home,web,149
7245,west,home,store,166
7246,south,toy,app,183
7247,east,beauty,app,200
7248,north,toy,store,217
7249,west,home,app,234
7250,south,digital,app,251
7251,south,book,store,268
7252,north,book,web,285
7253,south,sport,app,302
7254,west,beauty,store,319
7255,east,toy,app,336
7256,north,toy,app,353
7257,west,home,web,370
7258,east,sport,app,387
7259,north,toy,store,404
7260,north,sport,store,421
7261,north,sport,app,438
7262,north,book,web,455
7263,east,home,store,472
7264,south,home,store,489
7265,east,digital,app,6
7266,west,sport,web,23
7267,west,toy,app,40
7268,east,home,store,57
7269,east,food,app,74
7270,south,home,app,91
7271,north,book,app,108
7272,east,sport,app,125
7273,east,sport,web,142
7274,south,sport,app,159
7275,west,food,app,176
7276,east,office,store,193
7277,south,digital,web,210
7278,east,office,store,227
7279,south,home,store,244
7280,south,book,app,261
7281,west,office,app,278
7282,north,book,web,295
7283,west,beauty,app,312
7284,west,toy,app,329
7285,west,digital,app,346
7286,north,home,app,363
7287,east,home,store,380
7288,north,beauty,store,397
7289,east,book,store,414
7290,west,sport,web,431
7291,west,book,app,448
7292,south,office,app,465
7293,south,home,store,482
7294,west,food,app,499
7295,west,toy,web,16
7296,east,beauty,app,33
7297,north,food,store,50
7298,east,beauty,web,67
7299,north,home,web,84
7300,east,beauty,web,101
7301,west,digital,web,118
7302,south,beauty,web,135
7303,east,sport,web,152
7304,west,office,store,169
7305,north,digital,store,186
7306,east,sport,app,203
7307,east,home,web,220
7308,north,book,store,237
7309,west,home,store,254
7310,north,office,web,271
7311,west,toy,web,288
7312,west,book,app,305
7313,west,food,app,322
7314,west,sport,store,339
7315,east,toy,web,356
7316,south,digital,store,373
7317,south,home,web,390
7318,south,office,web,407
7319,north,home,app,424
7320,east,sport,app,441
